text,target,char_len,word_count
gnda shks hai hai ye ,Negative,16,6
Funny bnay ki nakam kosish ,Negative,22,6
Ab tm jo marzi kaho,Negative,15,5
Nahi tw ye kon hai? ,Neutral,15,6
Looo bhool gae tmari phli mohabbat ur crush ,Neutral,36,9
Touba touba ab wo aesa bhi nahi dikhta? ,Negative,32,9
Ahahaha..... phir kesa tou,Neutral,23,4
Bus aesa nahi ,Neutral,11,4
Jo mera h woh Tera ,Neutral,14,6
Jo  ka hai woh  ka hai ,Neutral,15,9
Jesi tumhri pasand wesi hi meri  btw i like his hairstyle ,Positive,46,13
Apka r srf apka ,Positive,12,5
me maaar e jaoon,Negative,13,4
Apka crush hai yeh ,Neutral,15,5
Nhi ji apka hai,Neutral,12,4
bs krdy lgta is sey pyar krwa k hi choro gi ,Positive,33,12
Apka khasam ha ye ,Neutral,14,5
Skht lanat beta g ap py ,Negative,18,7
chupa lo ab :),Negative,11,4
Yehi pyar hai :),Positive,13,4
Aise crush ko to mein khud crush kardo,Negative,31,8
allah nazre bad se bachy tm jaiso ki,Negative,29,8
ap sb ka crush ,Neutral,11,5
Hahaha ji ji. Aisi e bat h #tuba ,Neutral,25,9
Esi hi baat h.. vo alg baat h k ap k dil mn h,Positive,32,14
Mny to phly hi kaha tha,Neutral,18,6
Bx kar mnae phlae kiya hae tu tra hae#NkKJ ,Neutral,34,10
Naw tra b yehi hai,Neutral,14,5
Kha haE naW tra haENkkJ ,Neutral,19,6
Sorry but meri taraf sey seat occupied hai ,Negative,35,9
no.. jo mjhe pasand bs wohi hoga.. ni tou teri khair ni,Negative,44,12
Tu phir jiska gif hai ussko passand karlo merey liye ,Neutral,43,11
waja behn? Bs jo keh dia wohi hna chahye,Negative,32,9
Nhiiiii mujhey already loki pasand hai,Positive,33,6
Garak houjao,Negative,11,2
ek tou tera ghr basa rhi hon mai ,Positive,25,9
Mat basa bhae mai khud apnay ghr se nikaljaonga,Negative,39,9
koi nae ye rakh lega apne pas tu bus khush reh ,Positive,36,12
Goli mardou mujhay pr yeah zulm na jar,Negative,31,8
aaj kl wesay b aap ko zarooret hai,Neutral,27,8
Ma Sha Allah ... Allah nazrey bd sey bachaye Ameen ,Positive,41,11
Milna tumhen chahyey tha 'The real blackmailer' awarddd,Negative,48,8
Itni eng ka faida  ?,Negative,15,6
 koi toh samjhdar actress hai Pakistan k pas. ,Positive,37,10
or ap apnay decision pr Sabit qadam Ho. ,Positive,32,9
Saud choty ustad un best m se 1 inka b tha.,Positive,33,11
Yar yae Salman cap q pahantae Hai,Neutral,27,7
... bhai sahab yeh jume se ek do din pehle ki hai ... ,Neutral,41,14
Yaar bina dil mera nehi lagta,Neutral,24,6
Yar bina dil maira naiyo lagnaa ,Neutral,26,7
admin ka jumma lagta hai pehe hi aa jata hi ...,Neutral,37,11
Jaadoo ki jhappi,Positive,14,3
Bari dair kardi meharban aate aate,Positive,29,6
yarro yahi dosti ha junoon sa jo milli ha,Positive,33,9
kya bat hai.Junoon long live,Positive,24,5
Yeer phirse ek ho jao mere zaan,Positive,25,7
Waisay  hum sey yeh clip 4 months baad share karay ga ,Neutral,42,13
"Ab to inka reunion bhi hogaya, apna kya plan hai?",Neutral,40,10
Fauji hai yaa kuch dino se darr ke maaray hogaya hai... ,Negative,45,12
Gora bassist kithey va?,Neutral,20,4
Yah setup check kr,Neutral,15,4
Full jugari lekin Professional,Neutral,27,4
Reunion kab hai,Neutral,13,3
growing up choro..log to abi b karna nai chorte,Negative,39,9
cheeks  jinhe keench kr mje mza aa jata,Positive,31,9
agli baar koi kry toh aoskae stomach pe zor se pinch krien,Negative,47,12
tm tou kaan noochtii thii  chubby cheeks tou dorr ki baat,Negative,46,12
 ps aik bar kafi tha : ),Neutral,17,8
Haha jbh hai humhari! abhi koi nhi karta..,Neutral,35,8
 cheeks gor se parha kr nuswar kha k parhta rehta ha,Negative,41,12
bs ab kuch nahi bolungi yk my reply. ,Neutral,29,9
khayal hai tabhi miss kar rahi hoon sirf. ,Negative,34,9
haan itna tou pta chal gaya hai xd,Neutral,27,8
Tha tou wese mujhse poochain xD,Neutral,26,6
chubbh cheeks :p kuch yad aya ?,Neutral,25,7
Batmeez insan ,Negative,12,3
Tu phr khenchti toh wohi jungliyon ki tarha hay ,Negative,39,10
Chalo ub tumhe chor k kisi aur k karenge ,Negative,32,10
issiliye kerti hun ,Neutral,16,4
Hahah bari khoobsurat saza hai ,Positive,26,6
kahan hy chubby bhae? Phr b? ,Neutral,23,7
Aise ni boltay,Negative,12,3
Woh tag krti humey,Neutral,15,4
fir mra moonh tw gya smjhun m? ,Negative,24,8
hai na main b kuch aisa he socha tha ,Neutral,28,10
Kea hua ? ,Neutral,7,4
jab kholta tha tab kuch nazar nai ata tha ,Neutral,33,10
Neend churai teri kisne o sanam? ,Positive,27,7
dekho talented to main bohot hon xP,Positive,29,7
and you say laro nahi ,Positive,17,6
Nahi jee aisa lagta hai sirf tumhein ,Neutral,30,8
frnd list mein aik he nadeem hy ,Neutral,25,8
Gull g any time ap k liye to hmaisha sy well come ha,Positive,40,13
Es k next episode mai kon mar jaeGa,Negative,28,8
Ye kr kia rhy hain pehly ghazian ko mar dia ab Dr. Fara.,Negative,44,13
Plz aur kisi Ko bilqul fazool mein na mar dena,Negative,37,10
Zobaria kitni sweet nature ki hai. ,Positive,29,7
Dr.Fara bhi gayi.,Neutral,15,3
Itna bonga drama m n Aj tk nhi Dekha....,Negative,32,9
end main yai drama bohot ajeeb ki a ap NY ,Negative,32,11
Shadi Mubarak hoi,Positive,15,3
hd hogai,Negative,7,2
zubariya ki shadi altmash s kr dain gy ye ab.,Neutral,36,10
Dono couple khrab kr diye,Negative,21,5
Phattar marnee waale par b phool pekhte hai.,Positive,37,8
Aapny chalan tcs kra ta??,Neutral,21,5
Plz ik problem pochni hy,Neutral,20,5
Bs Allah karam karay ga,Positive,19,5
apny isc ya equal subjects required keya tha .,Neutral,38,9
or mera intermediate computer science may hy .,Neutral,39,8
may ny helpline pay call ke .,Neutral,23,7
Ssu psychometric test result kb ayega?,Neutral,33,6
PgcnGeneric bsnKa result kab hay.. Koi btyega,Neutral,39,7
intelligence bureau pakistan ka result kab ayngai ?,Neutral,44,8
Dear sir ib ka result kab announce ho ga??,Neutral,34,9
I'm disabled person sirKia mujy b fee submit krani hy ya nai,Neutral,49,12
Ssu camando physical test kB hn,Neutral,26,6
sindh ki medical entry test 2017 ki merit list kab lygy gi ?,Neutral,48,13
akher kab khatam hoga nts ka drama.,Negative,29,7
Educators ka result kb announce ho raha hy?,Neutral,36,8
chor ky bachy money makers,Negative,22,5
Btaden ib result kb announce hoha,Neutral,28,6
sir result card nai aya,Neutral,19,5
Agr form me ghlti hojae or submit hojae to kia krn?,Neutral,41,11
Pallz tell me police test result kab ana ha,Neutral,35,9
Yes ho gae hai open link,Neutral,19,6
datacell opn nh horha,Neutral,18,4
tmhari kasi situation thi???,Neutral,25,4
BHAi result KB aeege Ssu ki,Neutral,22,6
Ct pst and tt 5 k bad hon gay,Neutral,21,9
Ssu driver result kahan gum ho gaya,Negative,29,7
Bhai ssu k writing test kb hogy,Neutral,25,7
Haha ok ok.. But tm apni degrees mje do m jala don haha,Negative,43,13
tu degree punchaa ai bari welldone,Negative,29,6
Haan oye same time kesy lag ra mje b yahi nai smjh ara tha,Neutral,45,14
M lait gya hon lamba lambaaa,Neutral,23,6
Only sided video nahi banana chahy,Negative,29,6
aap zaroor hissa lay. ,Positive,18,5
Kun K young generation aap ko fully sport kry gi. ,Positive,40,11
Allah b aap pe meherban hai.,Positive,23,6
Shooter bhai aapka vote bahawalpur me nae? :p,Neutral,38,8
lol .. Sarge Bhai .. bx zakahm taza mt kro .. ieho bahu hay,Negative,46,14
Jawad Farooqui kyun ke ab morosiat pti me a gae hai…,Negative,42,11
or inqalab ka janaza nkl gia jo ana tha.,Negative,32,9
INSHA ALL jeet khan sahib ki hogi,Positive,27,7
.mujae wo waqt yad a gya ,Neutral,19,7
bri soch k malak hooo..,Positive,19,5
ALLA APKO BHT IZZAT DYE ....,Positive,23,6
Allah kamiyab Karen.,Positive,18,3
Muje b yeh koi reaction hi lg raha tha,Neutral,30,9
G han Noon league aor ppp ko marit pay milay tickets,Positive,42,11
ap k walid sb b to compaign kr sakthy thy plz review kerain,Neutral,47,13
Phir tu MNA ho k ap degree complete krny jaty abroad! ,Positive,43,12
Ali Bhai AP nai to koi nahi,Negative,21,7
Bhai jin Seats by By-Elections hongy idr ajaye ga dubara,Neutral,47,10
Allah ap k liye sab bht bhtr kre.,Positive,26,8
ali bhai apko election larna chahye,Positive,30,6
tu phr inkar q kia......,Negative,20,5
Haar maan gy treen saheb,Negative,20,5
Yar zinadabad baki parties waloo k moo par slap hai.,Negative,43,10
ye dkho yh tabdeli hai....,Neutral,22,5
plese ap khoad elaction lare,Neutral,24,5
Inshallah jeet PTI ki hogi.,Positive,23,5
vote srif khan ka,Neutral,14,4
Jab aap ko govt hi na milay to kese awam ki khidmat ki Jaye ... ,Neutral,49,16
Har bnday ko yhi lgta h k vo Sacha h bs dunya main,Positive,38,13
Usnay saaray jalsay attend kiye,Neutral,27,5
Aap khty Hain to maan leta,Neutral,21,6
Amir liaqat ko ticket Mila h ? ,Neutral,24,8
Vo Jo aap ny kha Tha na k Sachi baat ki vo wali baat Mani Hai ,Positive,46,17
Aap log jehangir tareen ko ATM boltay thay .... Hun Aram ay?,Negative,49,12
Uska beta election nhi lar raha,Neutral,26,6
Jehangir tareen na ehal,Negative,20,4
Mera just ye sawal hai,Neutral,18,5
warisy ma ni dy rahy tickets,Negative,23,6
Agr 20 din bhi compaign kr lety to ap ne jeet jana tha Bro..,Positive,47,14
InshaAllah Ab ki bar khan sarkar..,Positive,29,6
 Becoz Ab pmln ki corrupt govt ni ha.,Positive,29,9
rangbazi...jo baki halfo may merit compromise kia wo,Negative,45,8
allaha ap ko both eizat,Positive,19,5
isay khtay hain real or sincere politics. ,Positive,35,8
Angutha chaap logon ub to barey hojao parhay likhay jaahil,Negative,49,10
lay phr suun lay...,Neutral,16,4
Bhai ap akar sarva kar lain,Neutral,22,6
Pmln or ppp ka sun lia?,Neutral,18,6
Wesy tum b lar sakty ho?,Negative,19,6
"Tu phir aisy hi hota ha dear veer,",Neutral,27,8
Otherwise hamary vote zya,Negative,22,4
Iss ka jawab de chukka hon,Neutral,21,6
Jo us se behtar lagta ha us Ko do.,Positive,26,9
Adil Ko q dainy?,Neutral,13,4
Khan se pocho meri Jan,Positive,18,5
"Tum stand lo, election laro",Positive,23,5
"Muje sara pata ha, achi konsi ha us Ko vote de daity hain?",Neutral,46,13
Kia karna chahye ham Ko?,Neutral,20,5
ma ne itny jawab dye tum q ni de rahy k what should we do. ?,Negative,45,16
Ma tum se kuch poch raha hon?,Neutral,23,7
Agar sun lia ha tu zinda abad,Positive,23,7
Ma ne jo result nikala ha k khud khary ho jao Inn k khilaf,Positive,45,14
Otherwise fb pe kuch ni hota,Neutral,23,6
Lagta tum jawab ni daina chahyy,Negative,26,6
Ya tu ham logon ku khud muqabla karna ho ga,Positive,34,10
Dua karna Allah ham sab ko hadayat ata farmaye. AAMEEN,Positive,45,10
Pakistan mein sab kuch ha sirf ruler thek ho jaye tu,Positive,42,11
Or iss ka solution poch raha hon tum se?,Neutral,32,9
Otherwise kuch ni hony waala,Negative,24,5
Koi excuse ney election laren bus,Positive,28,6
kiun g hamara sher worker hy,Negative,23,6
Marusi siast... ghulam ibne ghulam ki new type,Negative,39,8
Na g bht mehnti bacha hy Papa kehte hain bra nam kre ga.,Positive,44,13
yehi youth hi tou PTI ki taqat hy.,Positive,27,8
good ap nae dil jeet laya thank u bhai jan ilove u,Positive,39,12
"aye,maza ajata ha jab tu aesi harkatein krta ha .",Positive,40,10
App sa koi nhi pori doniya mien,Neutral,25,7
Mam ap Kay lay.........,Positive,20,4
allah nazre bud se bechye ..,Positive,23,6
Khubsurat ladki Khoobsurat scenery mein,Positive,35,5
Lagdi lahor di yain,Neutral,16,4
ab shayd ap ko ring change kar deni chahiye :-/,Neutral,38,10
Meri janu,Positive,8,2
Buri baat,Negative,8,2
Jo dehkre hai sem wahi hai,Neutral,21,6
Colour ki garnti hy,Neutral,16,4
large size available h kya,Neutral,22,5
Aap ki shop kaha hai,Negative,16,5
Ye black wale ka price kia hai.,Neutral,25,7
Tu kia kra hai,Neutral,11,4
Shop kaha ha tlme plz,Neutral,17,5
Order kasy ho saktha ha,Neutral,19,5
pyary hain ,Positive,9,3
koi b cmnt nhe show ho rha,Neutral,20,7
hn dekhy mae,Neutral,10,3
Stuf kesa h icka,Neutral,13,4
Ya suit order krna h,Neutral,16,5
Ye what wala madiam size,Neutral,20,5
Stuf kesa h,Neutral,9,3
Humy bolchi satyl dress ordar karna hya,Neutral,33,7
Fake h ye. M ne b order kiye ty,Negative,23,9
Apki shop kaha hai?,Neutral,16,4
Han ji apki shop Kahn h ??????ap bataskhte h or plzz,Neutral,42,11
Mujy mangwana ha,Neutral,14,3
Konsi jaga par ha shoap,Neutral,19,5
Stuff kon sa hai,Neutral,13,4
Stuff kon sa hay or kisy mely ga,Neutral,25,8
Dolmen mall tariq road pe dekha tha maine..,Neutral,36,8
Wahan kitney ka tha,Neutral,16,4
Shirt or shalwar hai dupatta ni hai?,Neutral,30,7
Ap ki shop ki location kia hy,Neutral,23,7
Shop kaha hai watsup ko choro,Neutral,24,6
shop kaha hai adris,Neutral,16,4
Sir order kasc kr ne hai,Neutral,19,6
mjhy ye zyada achy lgy hn unsy... anum,Positive,31,8
Han ye b pyary hein,Positive,15,5
pehle kuch order Kia in s?,Neutral,21,6
Tere intzar.m hun yr...kb chlngay bzar,Neutral,33,6
Ami b na ,Neutral,6,4
Chal prgrm bna kisi din ka.... m ny adan ki shopng krni hy,Neutral,46,13
Sirf adan ki? Apni nhi ?,Neutral,19,6
Stiched hy ya un stiched hy,Neutral,22,6
Aur shop kis city m hy locatin baty plz,Neutral,31,9
Habib arain ya dress Kitna pyre h,Positive,27,7
Habib arain AK magwa kr do plzzzzzzzz Eid pa,Positive,36,9
Conse colr may chaiye,Neutral,18,4
Conse colr may chaiye,Neutral,18,4
First wala,Neutral,9,2
Try krta hn,Neutral,9,3
Ap ki shop kder hai,Neutral,15,5
Mami order kr lo,Neutral,13,4
Is me bacho ka saiz hae,Neutral,18,6
Ap nay mangvay hain?,Neutral,17,4
apki shop kahan hy,Neutral,15,4
Ya suit salay ha ya nu salay,Neutral,22,7
Omg mjhe gullu k dramay yaad agye us shop wale ,Neutral,37,11
Ye woi frok h na,Neutral,12,5
G g woe haii black me ho to le loon 1300 me bot sastii,Neutral,41,14
Mjhe gift krdo issi mein beshk,Neutral,25,6
Me pehn lngi tm jb pyaar se gift krogi tou,Positive,33,10
sila howa hay,Neutral,11,3
Size kya hy ?,Neutral,10,4
Size bta dain,Neutral,11,3
Ap ki shop kha ha,Neutral,13,5
Meri trf se tere liye ,Positive,17,6
nah balochi hai,Neutral,13,3
Is me bacho ka size he 13 years?,Neutral,25,8
Meri taraf se Uh k liYe,Positive,18,6
Sdky U ki Farakh Dilli k,Positive,19,6
Bs Dekh Dekh k Dil Se khuSh hoTi Reh,Positive,28,9
Behan ab tO mujhy ye real m chahiye,Positive,28,8
Behn apke ghar me miRrOr h naw tw Ek vaRi apne apkO Dekh Len ap,Neutral,49,15
LaGta h Uh ka ShanakhTi carD nhi bana ABhi Tak jbhi,Neutral,41,11
Agr bn bhi gya naa tOo yaqeen kr us m bhi bht piyari lgaOn gi,Positive,47,15
Dil kOo BehLane k liYe khaYaL aChwa h,Neutral,30,8
Nice apka shop kaha hai....,Neutral,23,5
Ap ki shop kha hy,Neutral,13,5
Size bhi btayen,Neutral,13,3
Kitne ka yah daras ha,Neutral,17,5
kch yd aya,Neutral,8,3
Haan mery dres ki tra hy,Neutral,19,6
Kidr hai shop,Neutral,11,3
Bachoo ki bhi aisi dress hain ten year ki bachi,Neutral,38,10
black color main available hai?,Neutral,27,5
Black me h kya???????,Neutral,18,4
Bht pyary hsin but stuff ksa hy,Positive,25,7
mujeh yeh chahiyee ,Neutral,16,4
Ok jiyana mangwaty hen,Neutral,19,4
saChi mngwarahi ho? ,Neutral,17,4
Price kya a eski ???? Plzzzzzzz btahe .,Neutral,32,8
mjy ya dress chaiay,Neutral,16,4
Plz is pic oraigal daikhne,Neutral,22,5
Large size me available hy?,Neutral,23,5
Cloth kesa h,Neutral,10,3
8 sal ki girl ka sot mile ga,Neutral,21,8
Ye stich h ya unstich,Neutral,17,5
1300 men? Ly lon phr men?,Neutral,20,6
smal m.ek dress chahy,Neutral,18,4
Ap k shop kaha h,Neutral,12,5
first clr m 2 suit chayn,Neutral,19,6
ihy tha ghurayun..,Neutral,16,3
acha ity dis ketry jo payo aa ,Positive,23,8
ketry jo aa,Positive,9,3
1300 log barbad hogye,Negative,18,4
Stuff me mazo na hundus,Neutral,19,5
Hal sai ahe dis0n tha,Neutral,17,5
Simi order karwa,Neutral,14,3
Agr kharab nikla to ,Negative,16,5
Nai nai acha lag rha h pic lo in see phr Ami Je se pocho,Positive,42,15
Tm mangwao phly ,Neutral,13,4
1300 price ga dress plzz tell itna less ksisy ho sakta ha,Neutral,46,12
Ye chahe muje,Neutral,11,3
ye kitne ka ha,Neutral,11,4
Quetta may delvr ho gaaa,Neutral,20,5
Is ke ilawa konse coloer hai,Neutral,23,6
In ky price kya hy g,Neutral,15,6
Wholesale par b dety ho,Neutral,19,5
humne order karna hai,Neutral,18,4
Ketne price hy bohat Zabar10,Positive,24,5
Hum ne dresses lanay hai please call karay,Neutral,35,8
03424926847 is par rabta karay please,Neutral,32,6
Adres btaye or shop ka,Neutral,18,5
black m hn?????,Neutral,13,3
What's py reply b kya kro,Neutral,20,6
Three Pec kitny ka h,Neutral,16,5
Kia yeah three piece hy???Aur colours hn,Neutral,34,7
Stuff kia hy,Neutral,10,3
Sir 3 saal ki bachi ke lie sot hoga,Neutral,27,9
Kia price hai,Neutral,11,3
Black color hai s me?,Neutral,17,5
Hume 2 chahiye.,Neutral,13,3
Da kom zai ki de,Neutral,12,5
Ji muje ye sut chahiye,Neutral,18,5
Yar jaga sahi buto moje Lena hai,Neutral,26,7
Black mai hai ye design,Neutral,19,5
Ek dena no 5 aur ek 3 paratgeen,Neutral,24,8
medium size m mil sakte han,Neutral,22,6
Black mn h ya nh nd any shop in lahore,Neutral,29,10
Black ma b h kia,Neutral,12,5
Mujhe chaheya,Neutral,12,2
Shop kha hi ap ki,Neutral,13,5
Lahore ma kis markit ma sale ho raha h or size kiya han,Neutral,43,13
.mujha hafwite ma chahyee,Neutral,22,4
Kis klisy,Neutral,8,2
wasy hi acha lag raha ha,Positive,19,6
Ji lg to rha h,Neutral,10,5
Mujhe chahye,Neutral,11,2
Mj born chai ha large sis ma,Neutral,22,7
Karachi mea deliver ho sakta hy kia,Neutral,29,7
Mje b lana hn,Neutral,10,4
Pindi ma kaha se mely ga,Neutral,19,6
Apki shop kahan ha,Neutral,15,4
Phon no band hay or reply,Negative,20,6
humin chahye kc mily ge,Neutral,19,5
2 sot chahye humin,Neutral,15,4
Mjy do suit chahye,Neutral,15,4
Sut lena hy,Neutral,9,3
Ap mal chk kr len sai ho to me ap s mngwa lu gi.,Neutral,35,14
3000 ka suit hai..pagal bna rhy hain..,Negative,32,7
itna sasta kahan mily....,Neutral,22,4
Kitne ka r iski original pic dikhaen,Neutral,30,7
Apk shop kha hm plz say fast,Neutral,22,7
price kia ha plz bataen,Neutral,19,5
Price keya hai,Neutral,12,3
Kapre ki guaranty h?,Neutral,17,4
Mjhe chye inbox Karen plZ,Neutral,21,5
Abeeha Abeeha Abeeha dokan kahan hai,Neutral,31,6
Mujhy chahay plz inbox kry,Neutral,22,5
tery jesi hna,Neutral,11,3
Wesy b BRI Eid aa rhi ha ,Positive,18,8
han mje yahi puchna tha k kese occasions pe pehna ja skta h?,Neutral,48,13
Mehendi pe kisi ki,Neutral,15,4
acha phr choro,Neutral,12,3
School functions wagera m pehan skte hain?,Neutral,36,7
Saiz kon. Sy ha,Neutral,12,4
Sooo soooo nice katni ki h ya,Positive,23,7
Shop kahan hai?,Neutral,13,3
Ap ka number koi pic nhe kurta,Neutral,24,7
Bahi g ap ka what's up number he band ha order kis par karin,Negative,47,14
Ye mojy chaye,Neutral,11,3
Number ap NY band rakha ha order kdr Karin g,Negative,35,10
Dhoka ha ye site plx mat Len ink products fraud ha sarasur,Negative,47,12
Karhai wAle dubatay batan,Neutral,22,4
Dhoka ha ye site plx mat Len ink products fraud ha sarasur,Negative,47,12
ku k aj kal online shoping fake hoti ha,Negative,31,9
me ne kya mangwaya nd kya mila dekhny k laeq nahi,Negative,39,11
black suit ki code konsa hai,Neutral,23,6
Aur apki shop kahan hai delvry jhan bh hoga 3 din k andr,Negative,44,13
10 sout chahaiy,Neutral,13,3
2 suit chaheye,Neutral,12,3
ksi ny liya hai in sy,Neutral,16,6
Dhoka ha ye site plx mat Len ink products fraud ha sarasur,Negative,47,12
Kiya hum nai part Pakistan ka ??,Negative,26,7
very good bhai ye youtube bhi upload kren plz,Positive,37,9
Video achi hai  ,Positive,12,5
But Still Vote deserves nahe kartay.. ,Negative,32,7
LIKE say kam chalain ,Neutral,17,5
Marketing seekh hi gae (At last).. ,Neutral,29,7
 kiu 14 Aug ki thara 5feb banaya jata Pakistan main ?? ,Neutral,43,13
Bx yahi ki qayadat ko kch hosh a jye..,Negative,30,9
abnahi loot ne dain g Karachi ka pesa. ,Positive,31,9
"Kamai karachi aur lage LAhore pe, ",Negative,28,7
BC corrupt leader ka corrupt banda..,Negative,31,6
Duniya ka 2sra bada City ? ,Neutral,21,7
smjh tou gaye hongay aap,Neutral,20,5
mera vote PTI Kay naam....,Positive,22,5
